1815.506	989.611	1057.321	984.661	929.325	928.026	1017.481	1071.773	990.353	942.340	986.851	1294.141	1352.691	1421.697	1535.295	1677.224	1633.265	1437.495	1462.117	1716.733	1705.897	1527.380	1478.878	1358.420	1358.420	1324.746	1380.197	1546.033	1559.707	1551.613	488.032	355.661	111.092	311.096	293.122	170.420	0.000	198.443	92.891	211.523	416.805	384.789	289.775	227.023	393.063	453.632	459.312	378.124	318.710	303.888	347.565	397.564	903.179	756.504	1102.443	1040.245	724.090	648.790	905.253	1057.505	1060.530	778.073	732.526	812.134	814.956	766.060	810.119	844.963	945.416	1017.178	1034.375	1098.206	959.159	997.679	929.227	770.977	704.403	813.915	744.072	744.528	737.582	759.053	850.625	902.454	882.854	863.808	1300.689	1221.233	1227.649	1164.052	1165.039	1217.385	1298.917	1276.847	1064.132	1109.779	1168.843	1215.733	1400.499	1846.853	1937.419	2174.575	908.022	678.172	1114.502	1417.121	715.023	918.598	869.211	899.199	1116.507	941.167	829.112	766.327	956.676	1009.178	878.577	764.181	732.963	371.821	2010.805	1947.725	1880.977	1961.823	2020.593	1991.054	2032.204	1942.202	1926.355	1877.571	1816.390	1928.010	2003.764	1971.671	1935.725	2058.631	2109.610	2072.708	2108.787	1880.448	1880.293	280.987	172.892	178.695	314.097	391.201	312.525	370.561	717.694	1064.694
1657.745	813.133	892.492	824.184	756.258	765.170	869.820	911.285	819.938	782.157	829.839	1279.668	1333.889	1398.835	1516.310	1675.108	1637.606	1434.796	1496.119	1725.525	1697.601	1519.273	1487.402	1373.047	1373.047	1324.583	1382.873	1563.508	1548.673	1543.735	402.982	233.720	243.461	335.808	94.691	134.715	198.443	0.000	289.494	127.888	254.964	274.199	95.660	105.796	294.389	309.674	312.903	324.860	240.676	175.499	172.085	211.588	1070.632	943.840	1277.053	1189.105	885.081	830.701	1097.511	1238.333	1224.761	966.975	921.711	990.038	999.924	950.073	992.158	1027.390	1121.451	1194.590	1203.223	1261.226	1120.231	1168.604	1105.662	934.891	883.151	995.919	922.370	925.348	924.286	949.212	996.186	1052.321	1024.395	1001.092	1403.661	1335.231	1340.331	1281.075	1283.298	1337.349	1409.604	1380.320	1193.073	1245.119	1299.605	1342.211	1514.673	1945.304	2023.971	2276.475	970.401	787.720	1142.704	1316.573	629.677	720.555	1056.898	1093.768	1304.577	1122.985	1015.836	960.765	1146.293	1202.012	1075.433	946.488	914.138	524.658	1945.597	1872.891	1805.010	1899.987	1958.359	1930.520	1980.927	1878.953	1863.936	1808.043	1756.837	1876.172	1948.858	1907.225	1863.712	1980.185	2038.492	2010.519	2047.393	1811.922	1815.497	202.386	99.721	20.767	465.329	542.762	475.779	497.482	817.768	1096.975
1902.195	1081.044	1146.523	1073.082	1020.269	1017.067	1102.861	1160.021	1080.750	1030.795	1074.509	1332.321	1392.290	1462.568	1573.939	1707.958	1661.352	1469.711	1477.548	1742.458	1739.199	1561.436	1505.908	1383.469	1383.469	1356.587	1410.422	1568.652	1594.855	1585.446	530.777	419.488	149.656	360.007	384.067	235.502	92.891	289.494	0.000	299.527	491.351	442.868	378.128	302.837	446.297	520.570	526.974	414.852	370.499	373.449	428.717	481.266	845.827	682.941	1038.301	995.185	673.653	581.492	825.804	988.462	1004.505	702.768	657.175	746.979	743.373	695.705	741.301	775.567	880.934	951.175	975.053	1042.841	906.156	936.975	864.513	717.663	639.466	745.103	679.149	677.325	664.782	682.502	809.696	857.959	844.259	828.280	1281.768	1196.574	1203.707	1138.061	1138.307	1189.241	1275.625	1257.812	1031.774	1073.019	1134.502	1183.684	1374.573	1827.756	1924.401	2152.638	914.953	663.580	1135.393	1487.239	785.243	1007.775	777.127	806.336	1024.236	850.566	737.281	673.449	864.176	916.306	786.218	673.682	642.895	300.203	2066.393	2007.130	1940.970	2016.229	2075.006	2044.879	2082.278	1997.204	1981.078	1935.148	1870.314	1978.585	2055.349	2027.061	1994.095	2119.141	2167.244	2126.981	2162.667	1937.637	1936.057	337.292	248.252	270.275	246.523	319.605	236.804	315.190	707.784	1084.221
1604.005	783.676	846.996	773.696	721.975	717.544	806.099	860.713	781.734	731.394	775.517	1155.021	1210.027	1275.798	1392.728	1549.209	1510.995	1308.762	1368.259	1598.572	1572.517	1394.001	1360.337	1245.527	1245.527	1198.162	1256.229	1435.929	1423.846	1418.456	530.863	360.803	190.398	212.414	173.520	242.889	211.523	127.888	299.527	0.000	370.687	401.697	197.539	232.581	422.243	430.619	432.947	450.254	367.307	302.974	284.954	310.686	989.652	887.517	1201.275	1093.244	800.938	768.253	1048.816	1169.942	1139.720	913.005	868.811	920.436	939.293	888.679	927.581	962.927	1048.408	1122.459	1122.351	1174.940	1033.478	1089.946	1033.200	852.418	815.962	931.253	854.088	860.058	867.212	897.750	899.952	958.227	925.510	900.076	1286.237	1221.702	1226.308	1168.904	1171.596	1226.080	1294.635	1263.120	1086.401	1141.243	1193.193	1233.645	1400.584	1825.496	1901.303	2157.198	845.453	676.570	1014.825	1220.292	522.935	766.979	1074.762	1096.244	1321.118	1149.936	1035.486	964.301	1160.291	1208.754	1069.746	973.119	942.416	580.190	1834.739	1765.584	1698.079	1787.902	1846.472	1818.025	1865.533	1767.333	1752.012	1698.611	1643.816	1760.840	1834.548	1796.056	1755.290	1874.457	1929.906	1898.668	1935.304	1702.121	1704.349	328.103	212.791	119.015	521.410	599.370	522.890	569.277	702.852	969.176
1660.117	795.563	902.132	848.405	752.898	787.919	918.557	930.282	819.493	809.950	861.539	1476.375	1526.352	1587.018	1706.090	1876.381	1843.924	1638.151	1722.381	1934.239	1893.952	1717.614	1698.054	1588.904	1588.904	1531.143	1590.673	1779.349	1744.423	1741.977	222.749	98.611	490.833	583.064	203.891	256.695	416.805	254.964	491.351	370.687	0.000	117.514	173.814	189.912	143.454	68.022	67.083	227.175	172.845	120.414	85.809	86.009	1316.284	1172.345	1518.406	1441.697	1133.358	1065.589	1317.146	1474.309	1472.227	1193.131	1147.527	1228.612	1231.426	1182.725	1226.918	1261.743	1361.620	1433.687	1448.273	1509.287	1368.935	1412.378	1345.506	1182.038	1120.939	1230.715	1160.566	1161.303	1153.676	1173.353	1249.191	1304.485	1278.132	1255.350	1656.273	1589.497	1594.451	1535.654	1537.964	1592.094	1663.411	1633.060	1448.004	1499.756	1554.510	1597.171	1768.806	2196.167	2271.370	2527.820	1213.999	1042.326	1369.228	1423.917	786.189	560.273	1191.406	1250.994	1435.098	1240.291	1148.731	1120.138	1284.556	1350.322	1244.721	1070.264	1036.421	626.119	2085.883	2002.969	1934.586	2044.481	2101.799	2076.104	2135.791	2022.132	2008.194	1945.040	1905.461	2031.512	2100.261	2048.770	1997.188	2104.742	2171.104	2153.482	2190.874	1950.005	1957.706	178.980	244.530	273.200	573.899	639.917	599.001	568.799	1071.381	1326.219
1776.450	911.906	1016.648	961.080	868.016	900.450	1028.157	1043.925	934.636	921.965	973.320	1543.156	1595.476	1658.425	1776.875	1941.108	1905.591	1701.399	1769.668	1994.469	1961.483	1783.844	1756.835	1644.072	1644.072	1592.325	1651.162	1834.677	1812.116	1808.292	131.723	42.049	477.782	609.001	262.917	214.391	384.789	274.199	442.868	401.697	117.514	0.000	226.621	175.442	27.725	93.523	101.644	109.812	76.426	98.730	155.747	190.009	1285.956	1124.087	1481.030	1424.826	1108.631	1024.358	1260.562	1430.995	1443.952	1142.689	1097.236	1189.751	1185.339	1138.141	1184.018	1218.157	1323.667	1394.041	1416.284	1481.878	1343.401	1378.756	1307.271	1155.002	1082.156	1187.819	1121.860	1120.192	1106.371	1121.453	1234.598	1287.037	1266.094	1245.924	1667.969	1594.678	1600.409	1538.917	1540.510	1593.770	1670.729	1644.392	1443.965	1491.817	1549.524	1594.911	1774.353	2211.953	2294.133	2542.168	1243.406	1047.225	1416.129	1523.689	867.675	667.933	1095.631	1162.520	1336.659	1139.248	1052.792	1033.613	1189.305	1257.970	1161.072	972.282	938.328	529.152	2177.426	2097.609	2029.281	2134.569	2192.315	2165.860	2222.309	2112.635	2098.315	2037.459	1993.934	2117.729	2188.003	2139.852	2090.784	2201.134	2265.183	2244.219	2281.479	2042.083	2048.446	105.598	219.240	286.615	480.915	541.329	509.784	465.625	1081.224	1370.786
1612.644	756.981	846.090	782.196	704.017	721.979	837.311	868.293	769.410	740.976	790.603	1317.380	1369.282	1431.959	1550.491	1715.956	1681.377	1476.600	1552.514	1770.803	1735.660	1558.266	1533.652	1422.443	1422.443	1368.159	1427.272	1613.059	1586.227	1582.700	358.096	184.746	338.782	409.630	36.546	179.698	289.775	95.660	378.128	197.539	173.814	226.621	0.000	112.468	251.824	236.463	237.945	305.388	220.571	136.222	88.067	117.344	1165.336	1039.303	1372.353	1280.843	979.209	926.359	1192.309	1333.969	1318.956	1062.292	1016.983	1085.608	1095.533	1045.708	1087.818	1123.050	1216.894	1290.097	1298.000	1355.227	1214.078	1263.616	1201.133	1029.312	978.770	1091.579	1017.968	1021.003	1019.792	1044.361	1087.679	1144.471	1115.057	1090.966	1483.766	1418.606	1423.336	1365.400	1367.939	1422.289	1491.876	1460.637	1280.589	1333.977	1387.298	1428.781	1597.656	2022.846	2097.567	2354.621	1040.252	872.463	1199.027	1310.428	642.595	629.649	1133.674	1176.562	1381.034	1195.235	1092.014	1043.682	1224.377	1282.858	1161.073	1019.808	986.863	587.071	1955.558	1878.088	1809.869	1911.840	1969.801	1942.926	1997.806	1890.162	1875.627	1816.282	1770.421	1893.146	1964.039	1917.715	1870.431	1983.079	2045.073	2021.807	2058.969	1820.666	1826.158	191.953	147.906	116.386	528.860	604.100	544.296	549.217	899.932	1155.210
1724.978	869.263	958.391	894.011	816.483	833.908	947.343	980.283	881.872	852.646	902.003	1385.447	1439.590	1504.402	1621.963	1780.872	1743.227	1540.540	1599.641	1831.011	1803.395	1625.069	1592.827	1478.100	1478.100	1430.251	1488.479	1668.486	1654.459	1649.531	300.220	138.241	307.699	435.036	141.721	74.663	227.023	105.796	302.837	232.581	189.912	175.442	112.468	0.000	192.638	229.277	234.338	219.177	134.924	80.787	128.259	183.859	1128.470	982.517	1329.214	1258.979	947.089	875.792	1128.338	1284.478	1285.103	1003.464	957.865	1039.098	1041.517	992.818	1037.068	1071.869	1172.281	1244.157	1260.124	1322.454	1182.618	1223.836	1156.122	995.058	931.384	1040.865	971.039	971.545	963.806	983.859	1067.408	1121.372	1097.725	1076.395	1493.055	1420.829	1426.402	1365.473	1367.242	1420.752	1496.488	1469.517	1272.574	1321.900	1378.537	1423.035	1600.500	2036.723	2118.704	2367.098	1068.805	873.064	1246.448	1410.774	730.585	718.311	1033.123	1082.369	1279.749	1091.014	991.035	950.050	1124.837	1186.069	1070.985	916.714	883.419	479.215	2046.603	1972.219	1904.190	2001.575	2059.836	2032.282	2083.930	1980.337	1965.465	1908.437	1858.897	1979.176	2051.412	2008.390	1963.592	2078.660	2138.370	2111.961	2148.932	1912.488	1916.691	96.770	54.761	114.063	421.945	495.677	440.167	437.961	906.296	1200.218
1803.234	938.666	1043.901	988.577	895.138	927.956	1055.845	1071.314	961.758	949.517	1000.893	1567.079	1619.709	1682.952	1801.288	1964.628	1928.666	1724.764	1790.501	2017.305	1985.404	1807.619	1779.513	1666.227	1666.227	1615.420	1674.133	1856.794	1836.092	1832.073	108.739	67.384	489.512	627.590	288.274	223.609	393.063	294.389	446.297	422.243	143.454	27.725	251.824	192.638	0.000	110.642	118.816	86.065	75.800	120.201	183.110	217.637	1291.293	1125.102	1484.439	1433.183	1115.542	1027.359	1259.158	1432.945	1449.623	1143.097	1097.751	1193.099	1186.839	1140.097	1186.346	1220.264	1327.083	1396.959	1421.083	1487.723	1349.824	1383.191	1310.634	1161.298	1085.680	1190.143	1125.343	1123.068	1107.664	1121.501	1243.673	1295.403	1275.705	1256.137	1682.276	1607.699	1613.588	1551.578	1553.020	1606.059	1684.143	1658.640	1455.152	1502.115	1560.421	1606.363	1787.340	2226.837	2310.361	2556.667	1261.429	1060.751	1437.060	1551.164	893.730	687.996	1082.073	1151.507	1321.924	1123.621	1039.213	1023.405	1175.863	1245.524	1151.680	958.009	924.050	516.183	2204.228	2124.689	2056.370	2161.235	2219.018	2192.491	2248.601	2139.342	2124.987	2064.350	2020.450	2143.996	2214.427	2166.613	2117.776	2228.350	2292.208	2270.940	2308.185	2068.943	2075.181	112.116	232.423	305.653	469.748	527.649	499.908	450.224	1095.700	1391.358
1709.478	845.798	956.017	904.903	806.024	844.696	977.912	985.425	872.432	867.253	918.996	1544.194	1594.283	1655.017	1774.079	1944.115	1911.429	1705.759	1788.065	2001.628	1961.839	1785.425	1765.271	1655.691	1655.691	1598.564	1658.041	1846.194	1812.309	1809.794	163.203	101.887	536.620	642.800	268.619	285.849	453.632	309.674	520.570	430.619	68.022	93.523	236.463	229.277	110.642	0.000	8.195	195.907	167.404	149.834	149.159	153.434	1356.680	1203.508	1555.552	1488.173	1176.118	1100.340	1343.721	1508.383	1513.712	1223.112	1177.544	1264.765	1263.825	1215.873	1260.998	1295.499	1398.356	1469.627	1487.996	1551.198	1411.585	1451.289	1382.087	1223.815	1157.007	1264.801	1196.722	1196.237	1185.336	1202.497	1296.432	1350.597	1326.439	1304.668	1713.334	1644.403	1649.621	1589.873	1591.937	1645.798	1719.071	1689.994	1499.548	1549.864	1605.778	1649.473	1823.933	2254.683	2331.870	2585.993	1275.738	1096.628	1434.731	1488.185	854.089	577.551	1189.111	1255.265	1430.171	1232.639	1146.275	1125.985	1282.768	1351.228	1252.924	1065.805	1031.851	622.600	2152.253	2068.643	2000.259	2111.136	2168.367	2142.814	2202.994	2088.714	2074.848	2011.249	1972.408	2098.764	2167.294	2115.238	2063.120	2169.918	2236.891	2220.002	2257.414	2016.286	2024.253	188.260	281.364	326.305	573.943	634.842	602.247	559.006	1127.366	1391.294
1702.965	839.459	950.102	899.371	800.037	839.219	972.856	979.679	866.407	861.855	913.615	1543.403	1593.289	1653.821	1772.920	1943.441	1911.006	1705.233	1788.763	2001.311	1960.932	1784.645	1765.094	1655.809	1655.809	1598.219	1657.742	1846.278	1811.405	1809.005	169.026	108.893	541.353	645.253	269.528	292.015	459.312	312.903	526.974	432.947	67.083	101.644	237.945	234.338	118.816	8.195	0.000	204.009	175.257	155.425	150.225	151.422	1362.217	1209.911	1561.440	1492.995	1181.373	1106.417	1350.494	1514.558	1519.140	1229.614	1184.038	1270.728	1270.129	1222.108	1267.154	1301.687	1404.274	1475.626	1493.616	1556.581	1416.874	1456.991	1388.019	1229.188	1162.967	1270.956	1202.678	1202.308	1191.696	1209.064	1301.138	1355.456	1331.001	1309.085	1716.464	1647.942	1653.112	1593.531	1595.638	1649.548	1722.474	1693.149	1503.645	1554.183	1609.923	1653.457	1827.438	2257.525	2334.251	2588.915	1277.766	1100.236	1435.504	1484.265	852.238	569.436	1197.189	1263.177	1438.302	1240.802	1154.355	1133.837	1290.839	1359.238	1260.699	1073.919	1039.966	630.668	2149.132	2065.209	1996.826	2108.166	2165.350	2139.875	2200.367	2085.705	2071.879	2008.052	1969.613	2096.176	2164.552	2112.168	2059.797	2166.286	2233.501	2216.957	2254.379	2013.124	2021.227	195.514	286.824	329.820	581.917	642.943	610.130	567.168	1130.671	1392.245
1883.989	1019.669	1122.433	1065.141	974.521	1004.456	1129.285	1148.823	1041.114	1025.466	1076.532	1604.480	1658.744	1723.575	1841.137	1999.418	1961.177	1758.996	1812.464	2048.519	2022.325	1843.926	1810.188	1694.501	1694.501	1648.406	1706.409	1884.639	1873.460	1868.386	117.890	136.897	483.517	644.501	341.486	221.176	378.124	324.860	414.852	450.254	227.175	109.812	305.388	219.177	86.065	195.907	204.009	0.000	85.825	169.692	252.143	294.715	1258.964	1080.976	1446.095	1409.730	1088.502	989.098	1208.295	1390.624	1417.915	1097.279	1052.358	1155.264	1143.857	1098.509	1145.653	1178.863	1289.090	1357.404	1386.862	1456.456	1320.596	1347.993	1272.529	1132.221	1048.697	1149.429	1088.103	1084.108	1064.350	1074.784	1222.993	1272.319	1256.655	1239.106	1678.356	1599.344	1605.772	1542.079	1542.995	1595.172	1677.032	1654.546	1440.834	1484.751	1544.917	1592.629	1778.570	2224.327	2312.802	2552.480	1272.536	1055.696	1460.039	1614.996	945.459	773.442	1005.295	1079.211	1243.064	1043.569	962.450	952.879	1099.183	1170.490	1082.579	880.197	846.275	441.971	2260.199	2183.384	2115.182	2216.024	2274.104	2246.967	2300.314	2194.505	2179.845	2121.214	2074.063	2195.584	2267.195	2222.233	2175.583	2288.466	2350.261	2326.160	2363.257	2125.514	2130.616	122.475	241.999	331.258	399.597	452.015	432.298	371.937	1093.897	1412.829
1812.240	949.210	1048.271	988.883	901.710	928.230	1050.240	1073.439	968.141	948.669	999.371	1520.178	1574.124	1638.681	1756.393	1915.783	1878.133	1675.460	1732.933	1965.856	1938.194	1759.906	1727.640	1612.672	1612.672	1565.171	1623.380	1802.993	1789.211	1784.369	172.188	74.286	417.745	566.200	256.385	150.985	318.710	240.676	370.499	367.307	172.845	76.426	220.571	134.924	75.800	167.404	175.257	85.825	0.000	86.711	175.524	224.451	1215.569	1049.811	1408.671	1358.336	1040.174	951.621	1184.974	1357.406	1373.942	1068.025	1022.635	1117.332	1111.405	1064.545	1110.718	1144.683	1251.312	1321.243	1345.303	1412.070	1274.299	1307.395	1234.868	1085.756	1009.898	1114.516	1049.564	1047.349	1032.285	1046.576	1169.222	1220.578	1201.564	1182.398	1612.378	1536.331	1542.387	1479.852	1481.141	1533.952	1613.184	1588.674	1382.102	1428.384	1487.120	1533.501	1715.895	2157.563	2243.018	2486.846	1197.681	990.176	1380.003	1530.909	859.662	732.689	1023.284	1087.962	1265.528	1069.384	980.490	958.584	1116.794	1184.492	1085.584	900.808	866.887	456.824	2174.563	2098.075	2029.896	2130.300	2188.398	2161.224	2214.489	2108.807	2094.127	2035.672	1988.282	2109.759	2181.384	2136.569	2090.151	2203.386	2264.850	2240.462	2277.548	2039.941	2044.942	40.660	164.767	248.425	406.996	469.770	434.880	396.655	1026.286	1333.361
1727.928	865.935	963.155	903.006	817.287	842.385	963.658	987.838	883.592	862.632	913.213	1447.325	1500.225	1563.795	1681.987	1844.615	1808.504	1604.689	1671.038	1897.109	1865.631	1687.751	1659.311	1546.091	1546.091	1495.265	1553.954	1736.668	1716.367	1712.208	228.860	58.626	388.312	510.678	172.623	137.953	303.888	175.499	373.449	302.974	120.414	98.730	136.222	80.787	120.201	149.834	155.425	169.692	86.711	0.000	92.302	146.078	1206.852	1055.961	1406.110	1339.239	1026.404	951.406	1198.718	1359.758	1363.884	1076.138	1030.536	1115.497	1115.766	1067.510	1112.320	1146.939	1248.979	1320.446	1338.205	1401.385	1261.835	1301.567	1232.741	1074.010	1007.737	1116.121	1047.439	1047.276	1037.563	1055.951	1147.852	1201.581	1178.327	1157.108	1572.931	1501.282	1506.801	1446.041	1447.848	1501.402	1576.789	1549.429	1353.360	1402.650	1459.323	1503.803	1680.943	2116.180	2197.085	2446.774	1145.233	953.452	1317.521	1445.322	778.355	672.708	1075.714	1132.467	1320.559	1127.677	1033.179	1001.207	1168.500	1232.981	1125.120	955.956	922.245	512.781	2091.774	2014.213	1945.981	2048.005	2105.983	2079.068	2133.599	2026.348	2011.796	1952.501	1906.483	2028.916	2099.996	2053.921	2006.620	2119.035	2181.249	2157.996	2195.149	1956.888	1962.358	69.405	131.556	188.354	458.693	527.546	481.987	460.767	986.218	1272.098
1636.782	774.145	872.790	813.905	726.210	753.228	877.143	898.184	792.627	773.925	824.829	1398.406	1449.352	1511.033	1629.874	1797.792	1764.259	1558.951	1638.939	1854.136	1816.437	1639.533	1617.427	1507.215	1507.215	1451.201	1510.534	1697.771	1666.924	1663.938	282.952	117.355	412.563	497.296	119.469	202.317	347.565	172.085	428.717	284.954	85.809	155.747	88.067	128.259	183.110	149.159	150.225	252.143	175.524	92.302	0.000	56.891	1239.899	1103.788	1444.308	1361.043	1055.457	994.140	1252.473	1402.752	1394.897	1125.590	1080.058	1155.673	1161.661	1112.403	1155.715	1190.756	1288.020	1360.643	1372.258	1431.624	1290.862	1337.015	1272.053	1104.789	1048.261	1159.499	1087.741	1089.496	1084.718	1106.617	1168.192	1224.147	1196.479	1173.139	1570.823	1504.658	1509.525	1451.064	1453.466	1507.689	1578.324	1547.640	1364.565	1417.010	1471.170	1513.346	1683.873	2110.450	2185.573	2442.142	1128.319	957.835	1285.584	1368.080	714.948	591.271	1157.839	1209.627	1403.792	1212.923	1115.537	1077.511	1250.034	1312.457	1198.998	1039.835	1006.310	598.656	2022.283	1942.010	1873.673	1979.723	2037.380	2011.094	2068.429	1957.695	1943.457	1882.148	1839.463	1963.926	2033.758	1984.795	1935.305	2045.414	2109.654	2089.242	2126.534	1886.830	1893.449	161.570	181.267	191.296	543.015	614.138	563.830	550.126	986.291	1242.144
1589.644	725.725	827.760	771.269	679.836	710.616	838.307	854.457	746.420	732.023	783.343	1393.351	1442.750	1502.903	1622.056	1793.661	1762.019	1555.932	1645.180	1852.689	1810.556	1634.594	1617.055	1509.109	1509.109	1449.565	1509.250	1699.355	1661.047	1658.925	306.860	157.866	455.003	520.448	137.273	258.345	397.564	211.588	481.266	310.686	86.009	190.009	117.344	183.859	217.637	153.434	151.422	294.715	224.451	146.078	56.891	0.000	1282.185	1152.143	1488.511	1398.080	1096.354	1040.769	1302.757	1448.935	1436.085	1174.503	1129.052	1201.035	1209.227	1159.659	1202.338	1237.495	1332.745	1405.752	1414.795	1472.424	1331.315	1380.189	1316.907	1146.332	1093.937	1206.111	1133.261	1135.764	1132.853	1155.982	1204.884	1261.772	1232.071	1207.755	1595.281	1532.197	1536.708	1479.565	1482.276	1536.766	1604.765	1572.309	1396.411	1450.353	1503.170	1544.107	1710.925	2132.274	2203.995	2464.346	1145.205	987.209	1292.602	1339.139	700.816	534.721	1214.698	1266.001	1460.679	1269.764	1172.407	1133.783	1306.860	1369.108	1254.830	1096.723	1063.195	655.398	1999.974	1917.328	1848.948	1958.504	2015.839	1990.118	2049.800	1936.170	1922.218	1859.183	1819.453	1945.529	2014.253	1962.835	1911.434	2019.352	2085.409	2067.533	2104.920	1864.124	1871.752	215.344	235.572	231.990	599.867	670.794	620.711	606.085	1013.286	1250.569
2274.768	1638.583	1642.604	1564.172	1572.191	1528.264	1538.209	1635.540	1611.439	1528.937	1551.687	1193.864	1253.979	1322.239	1391.214	1427.399	1362.549	1243.664	1093.197	1409.850	1478.881	1336.028	1223.491	1107.889	1107.889	1151.458	1177.691	1233.667	1374.354	1353.757	1375.908	1258.635	827.538	822.858	1153.153	1072.734	903.179	1070.632	845.827	989.652	1316.284	1285.956	1165.336	1128.470	1291.293	1356.680	1362.217	1258.964	1215.569	1206.852	1239.899	1282.185	0.000	250.205	217.159	207.312	189.801	280.467	311.962	220.441	159.058	261.348	282.506	132.476	200.609	211.117	170.439	162.911	98.788	159.444	132.786	197.883	78.416	102.354	95.810	137.439	219.176	168.473	184.074	198.851	252.568	284.700	183.275	145.459	205.662	235.721	639.463	525.529	536.958	470.691	464.537	491.310	599.126	619.645	342.436	332.493	398.953	456.013	662.535	1122.326	1253.623	1415.278	646.805	435.326	891.860	1657.434	1124.348	1749.147	841.610	736.143	964.559	945.260	838.131	698.502	853.108	823.084	663.731	863.734	864.252	941.737	1997.981	1987.437	1934.655	1939.559	1992.790	1959.046	1952.347	1929.010	1911.432	1902.005	1803.888	1864.222	1944.178	1960.201	1963.886	2101.929	2112.858	2038.496	2066.749	1899.877	1882.585	1180.654	1075.397	1050.360	938.812	949.465	900.989	1016.677	464.334	847.270
2316.080	1609.545	1633.431	1554.262	1543.175	1510.913	1544.567	1632.601	1590.396	1515.699	1545.702	1343.834	1406.349	1477.580	1558.880	1618.053	1555.632	1416.945	1297.389	1611.078	1666.295	1512.041	1409.175	1287.971	1287.971	1316.262	1350.223	1431.274	1550.318	1531.714	1198.848	1102.295	704.914	762.785	1034.184	918.173	756.504	943.840	682.941	887.517	1172.345	1124.087	1039.303	982.517	1125.102	1203.508	1209.911	1080.976	1049.811	1055.961	1103.788	1152.143	250.205	0.000	375.226	456.896	240.651	125.302	170.560	310.361	387.801	30.841	33.712	118.389	64.742	41.132	81.672	105.296	227.095	284.312	341.375	425.715	328.607	299.325	211.234	221.838	108.212	84.483	100.390	75.616	20.831	39.317	367.465	364.572	405.182	421.499	880.057	767.638	778.704	710.296	705.087	736.564	843.802	859.043	580.200	579.536	646.940	704.161	911.598	1372.469	1502.864	1664.423	791.952	515.083	1052.840	1743.465	1138.198	1653.800	599.462	504.607	747.665	704.791	592.635	452.099	621.041	603.153	434.404	614.308	614.178	720.967	2151.787	2129.479	2072.535	2094.361	2149.735	2116.301	2119.589	2081.646	2064.112	2045.814	1953.842	2026.502	2107.036	2113.040	2108.068	2245.172	2265.084	2197.578	2227.944	2044.760	2030.923	1018.929	927.827	923.074	727.092	726.136	688.628	799.764	562.250	1003.283
2476.114	1854.839	1856.775	1778.584	1788.508	1743.608	1750.186	1848.824	1827.038	1743.823	1765.595	1346.974	1404.231	1469.060	1526.308	1537.946	1471.181	1375.774	1192.771	1507.322	1592.464	1463.907	1343.131	1235.887	1235.887	1293.118	1311.741	1338.944	1501.693	1479.388	1563.844	1455.947	1033.605	1039.091	1361.901	1270.020	1102.443	1277.053	1038.301	1201.275	1518.406	1481.030	1372.353	1329.214	1484.439	1555.552	1561.440	1446.095	1408.671	1406.110	1444.308	1488.511	217.159	375.226	0.000	271.249	405.769	457.271	325.684	92.317	126.340	368.046	407.742	291.340	310.504	350.383	302.077	271.074	157.368	90.927	97.467	132.220	207.098	114.950	173.806	352.933	398.875	298.381	359.170	361.989	388.353	393.784	374.469	317.472	380.449	415.566	683.075	572.602	584.355	532.221	523.588	528.145	629.238	668.632	427.922	382.500	430.839	478.993	659.783	1085.882	1230.467	1347.873	818.197	643.629	1042.950	1843.925	1336.536	1963.570	884.944	761.531	953.603	980.196	891.958	761.752	873.070	823.746	690.395	936.049	944.168	1096.135	2139.238	2138.146	2088.816	2080.398	2131.416	2097.648	2081.982	2071.737	2054.254	2051.962	1949.782	1999.132	2077.933	2102.533	2113.118	2250.992	2254.673	2174.940	2201.125	2049.023	2029.151	1375.432	1275.327	1256.552	1101.873	1101.082	1063.432	1174.983	666.366	1003.644
2239.407	1669.605	1657.343	1580.949	1604.382	1551.830	1542.071	1645.268	1636.440	1549.131	1565.483	1078.188	1134.684	1198.810	1255.068	1269.256	1202.812	1104.526	926.093	1242.003	1323.232	1192.806	1072.673	964.691	964.691	1022.394	1040.513	1071.126	1230.639	1208.441	1524.513	1393.983	951.679	904.011	1263.869	1210.477	1040.245	1189.105	995.185	1093.244	1441.697	1424.826	1280.843	1258.979	1433.183	1488.173	1492.995	1409.730	1358.336	1339.239	1361.043	1398.080	207.312	456.896	271.249	0.000	324.231	468.702	505.450	336.584	145.095	468.656	488.630	338.576	407.583	417.085	377.733	368.611	271.570	284.964	188.449	147.512	129.890	209.858	279.213	288.463	410.415	375.784	381.185	399.815	457.891	491.942	193.319	137.792	170.733	201.746	439.672	325.296	337.029	275.208	267.782	287.483	395.167	421.481	158.337	128.230	192.557	249.275	455.231	915.827	1046.320	1213.018	562.002	450.323	774.620	1591.095	1133.260	1831.256	1047.930	939.773	1161.572	1151.002	1045.160	905.714	1056.419	1022.256	867.111	1070.924	1071.063	1125.684	1868.098	1867.977	1819.310	1809.248	1860.187	1826.421	1810.965	1800.695	1783.224	1781.722	1679.060	1727.890	1806.720	1831.459	1842.739	1980.528	1983.543	1903.691	1929.907	1778.663	1758.469	1321.185	1208.256	1169.749	1116.945	1135.003	1080.065	1197.270	455.519	737.211
