3214.148	1608.395	1513.191	1588.858	1686.838	1786.672	2090.628	2188.916	2021.543	1948.251	1829.776	1802.232	1524.823	1336.291	1388.009	1548.112	1803.902	2108.313	2194.737	2135.902	1910.966	1828.590	1934.680	1471.557	2164.288	1969.391	1589.868	1865.473	1920.163	1681.170	1661.817	1712.883	1763.973	1943.808	1844.602	1709.521	1667.390	1710.152	1649.935	1646.151	2194.888	2493.620	2389.234	338.380	236.296	497.201	216.102	0.000	223.180	225.398	386.349	407.390	447.529	567.511	349.973	432.722	354.634	271.782	588.888	154.618	179.754
3427.198	1721.449	1671.098	1783.804	1895.127	2001.541	2312.728	2411.690	2235.510	2149.667	1987.906	1945.316	1653.246	1486.721	1572.938	1756.739	2024.844	2331.362	2415.579	2352.079	2096.573	1998.912	2033.010	1690.274	2366.266	2146.246	1764.114	2068.405	2128.998	1840.765	1853.777	1923.374	1984.266	2164.002	2059.986	1911.156	1860.670	1881.088	1795.352	1779.574	2414.191	2716.352	2612.414	320.270	340.933	719.074	422.796	223.180	0.000	271.513	509.431	578.933	645.848	783.851	506.779	484.137	167.629	489.893	777.971	170.018	209.160
3343.577	1829.778	1717.673	1759.310	1833.869	1916.080	2183.111	2272.786	2152.315	2106.816	2032.869	2013.383	1742.345	1545.702	1571.864	1695.442	1907.108	2186.924	2296.414	2259.056	2091.065	2023.211	2158.254	1589.295	2320.914	2157.962	1782.410	2021.855	2064.559	1883.900	1835.728	1854.717	1871.409	2050.652	1971.998	1869.056	1839.568	1904.793	1860.473	1861.652	2305.065	2576.881	2459.083	531.777	460.027	573.895	265.825	225.398	271.513	0.000	243.327	339.879	435.372	605.999	569.166	652.139	439.011	435.422	546.189	337.189	375.940
3219.796	1890.637	1725.218	1702.304	1742.644	1802.150	2028.099	2109.309	2037.365	2027.830	2033.329	2034.941	1787.484	1568.342	1540.097	1606.725	1765.114	2019.533	2149.229	2134.481	2045.466	2005.271	2229.915	1467.132	2237.173	2126.818	1763.292	1940.763	1967.087	1885.151	1783.040	1756.573	1734.113	1910.760	1855.078	1794.299	1784.079	1888.252	1881.884	1898.292	2166.296	2410.954	2282.653	724.371	607.299	464.977	253.680	386.349	509.431	243.327	0.000	142.874	265.631	453.528	658.357	807.004	676.583	456.502	332.027	534.287	564.892
3077.049	1800.469	1613.256	1570.230	1603.590	1660.283	1886.036	1968.207	1895.296	1890.441	1917.473	1926.990	1690.666	1463.287	1415.602	1468.299	1622.292	1878.960	2006.656	1991.825	1915.410	1883.315	2143.332	1324.855	2098.733	2000.532	1641.803	1803.115	1826.879	1770.133	1651.812	1616.492	1591.240	1767.914	1712.945	1658.078	1652.154	1767.130	1774.532	1797.155	2023.450	2270.309	2143.881	737.735	594.642	331.293	211.444	407.390	578.933	339.879	142.874	0.000	123.345	311.034	606.639	788.881	740.045	384.516	206.334	562.003	584.197
2954.227	1715.430	1510.460	1451.908	1481.031	1536.944	1766.590	1850.597	1771.987	1768.675	1811.040	1826.883	1600.316	1366.651	1303.078	1346.067	1500.677	1762.289	1885.943	1868.861	1798.288	1772.173	2060.480	1201.603	1976.407	1886.055	1531.302	1681.227	1703.836	1664.573	1534.026	1493.506	1469.084	1646.129	1589.650	1537.026	1533.884	1656.755	1675.191	1702.910	1901.650	2153.396	2029.910	754.923	594.795	216.384	231.625	447.529	645.848	435.372	265.631	123.345	0.000	187.898	570.535	777.449	797.858	342.050	146.280	597.539	611.910
2766.366	1607.076	1369.802	1278.764	1297.097	1349.493	1582.306	1668.739	1584.352	1586.817	1661.902	1689.931	1482.971	1239.118	1143.393	1163.200	1313.842	1581.813	1700.047	1680.967	1627.230	1613.724	1954.137	1013.834	1792.955	1720.482	1374.941	1499.092	1518.225	1517.695	1361.946	1308.156	1281.709	1459.093	1401.973	1357.179	1360.700	1500.213	1540.394	1577.637	1714.569	1972.325	1853.084	829.459	655.057	111.191	362.698	567.511	783.851	605.999	453.528	311.034	187.898	0.000	578.875	810.859	921.460	371.472	208.786	702.553	706.752
2951.770	1260.629	1169.263	1284.180	1413.924	1537.963	1891.662	2001.221	1767.108	1655.694	1486.282	1453.562	1174.918	989.065	1067.805	1277.354	1594.388	1929.963	1980.391	1890.941	1591.042	1492.854	1590.619	1248.470	1872.389	1639.472	1257.412	1576.779	1647.577	1338.287	1351.666	1447.128	1548.906	1725.916	1597.838	1418.377	1359.475	1374.854	1301.664	1296.232	1968.024	2302.440	2219.467	328.021	175.921	470.092	407.241	349.973	506.779	569.166	658.357	606.639	570.535	578.875	0.000	239.410	545.475	228.518	709.267	339.405	307.305
3114.344	1242.376	1232.022	1420.959	1579.803	1719.753	2096.630	2210.181	1942.656	1800.312	1544.828	1485.303	1183.254	1040.909	1188.265	1447.167	1796.953	2142.846	2177.698	2071.702	1701.836	1574.410	1549.405	1448.569	2015.357	1731.857	1350.733	1726.276	1810.682	1401.508	1480.292	1618.155	1749.306	1923.335	1780.198	1567.696	1490.855	1459.406	1339.090	1312.363	2158.908	2508.513	2434.009	181.254	199.801	704.457	577.804	432.722	484.137	652.139	807.004	788.881	777.449	810.859	239.410	0.000	444.468	444.361	921.737	328.925	286.221
3496.094	1681.408	1672.391	1827.217	1958.698	2077.853	2411.403	2514.944	2308.969	2200.566	1986.767	1929.748	1627.026	1482.732	1605.059	1821.665	2118.686	2437.918	2508.082	2430.395	2125.714	2010.641	1978.466	1777.747	2417.184	2164.499	1781.971	2122.073	2192.516	1842.244	1892.641	1990.888	2075.740	2254.615	2137.281	1963.579	1901.275	1894.323	1783.233	1756.523	2501.167	2818.797	2722.686	263.213	369.714	845.803	568.613	354.634	167.629	439.011	676.583	740.045	797.858	921.460	545.475	444.468	0.000	593.249	934.739	230.280	246.140
2942.457	1434.696	1288.967	1327.538	1416.757	1514.891	1824.131	1924.910	1749.800	1681.649	1602.397	1591.357	1334.344	1123.131	1136.521	1277.977	1535.144	1846.350	1925.809	1864.210	1656.449	1588.720	1773.429	1200.662	1897.139	1722.555	1347.570	1598.039	1649.735	1453.425	1402.698	1441.937	1494.386	1674.112	1572.828	1443.087	1407.175	1470.384	1438.076	1447.992	1924.417	2229.296	2130.040	461.297	284.697	272.217	204.826	271.782	489.893	435.422	456.502	384.516	342.050	371.472	228.518	444.361	593.249	0.000	481.991	363.245	355.838
2920.038	1809.884	1578.549	1478.311	1481.170	1518.146	1711.247	1787.496	1750.157	1774.667	1870.346	1898.544	1688.230	1446.377	1350.161	1350.273	1458.376	1696.008	1836.782	1838.556	1827.820	1820.425	2156.574	1180.279	1976.935	1924.332	1582.343	1686.608	1696.442	1726.354	1562.181	1488.004	1431.170	1604.561	1567.848	1549.014	1560.043	1707.489	1748.803	1784.714	1859.485	2087.305	1954.878	901.016	740.857	294.703	374.631	588.888	777.971	546.189	332.027	206.334	146.280	208.786	709.267	921.737	934.739	481.991	0.000	740.804	756.678
3276.616	1555.927	1501.151	1621.437	1741.130	1854.617	2182.045	2285.016	2087.033	1990.275	1817.928	1775.705	1485.016	1316.713	1407.124	1603.298	1890.129	2207.732	2279.947	2206.576	1930.437	1829.786	1871.306	1550.561	2207.008	1978.038	1595.669	1910.068	1975.144	1670.850	1690.040	1771.410	1847.693	2026.850	1913.699	1752.194	1697.468	1712.089	1625.561	1610.796	2274.475	2588.993	2492.406	194.950	170.916	620.718	366.275	154.618	170.018	337.189	534.287	562.003	597.539	702.553	339.405	328.925	230.280	363.245	740.804	0.000	42.772
3252.199	1514.219	1463.624	1591.297	1715.589	1832.338	2166.182	2270.583	2063.927	1961.763	1780.219	1736.231	1444.340	1278.361	1374.657	1578.124	1872.914	2194.449	2262.127	2184.731	1897.544	1793.932	1828.934	1531.635	2178.500	1943.267	1560.710	1882.173	1949.552	1633.434	1658.971	1746.850	1829.777	2008.575	1891.666	1724.023	1666.754	1676.428	1586.404	1570.480	2255.027	2574.153	2480.241	159.775	134.159	620.226	382.545	179.754	209.160	375.940	564.892	584.197	611.910	706.752	307.305	286.221	246.140	355.838	756.678	42.772	0.000
EOF
